time,state,rep,dem,total,percent reported,rep.pct,rep.diff,dem.diff,total.diff,state_cumulative
11/6/2020 15:56,minnesota,1485387,1717709,3270738,96%,0.454144294,0,0,2,0.999831871
11/6/2020 16:23,minnesota,1485392,1717710,3270744,96%,0.45414499,5,1,6,0.999833705
11/6/2020 16:36,minnesota,1485413,1717736,3270798,96%,0.454143912,21,26,54,0.999850212
11/6/2020 16:50,minnesota,1485413,1717737,3270799,96%,0.454143773,0,1,1,0.999850518
11/6/2020 17:03,minnesota,1485415,1717737,3270801,96%,0.454144107,2,0,2,0.999851129
11/6/2020 17:17,minnesota,1485416,1717737,3270802,96%,0.454144274,1,0,1,0.999851435
11/6/2020 17:30,minnesota,1485425,1717744,3270818,96%,0.454144804,9,7,16,0.999856326
11/6/2020 17:44,minnesota,1485428,1717744,3270821,96%,0.454145305,3,0,3,0.999857243
11/6/2020 17:57,minnesota,1485433,1717745,3270827,96%,0.454146,5,1,6,0.999859077
11/6/2020 18:11,minnesota,1485435,1717747,3270831,96%,0.454146056,2,2,4,0.9998603
11/6/2020 18:25,minnesota,1485443,1717811,3270904,96%,0.454138367,8,64,73,0.999882615
11/7/2020 0:28,minnesota,1485450,1717815,3270915,94%,0.454138979,7,4,11,0.999885978
11/7/2020 10:18,minnesota,1485496,1717824,3270921,96%,0.45415221,46,9,6,0.999887812
11/7/2020 11:04,minnesota,1485634,1717937,3271184,96%,0.454157883,138,113,263,0.999968208
11/7/2020 15:31,minnesota,1485677,1717991,3271288,96%,0.454156589,43,54,104,1
11/3/2020 6:56,mississippi,0,0,0,0%,NA,0,0,0,0
11/4/2020 1:35,mississippi,693,461,1164,1%,0.595360825,693,461,1164,0.001013556
11/4/2020 2:03,mississippi,20634,10380,31677,2%,0.651387442,19941,9919,30513,0.027582826
11/4/2020 2:09,mississippi,23728,12948,37471,2%,0.633236369,3094,2568,5794,0.032627966
11/4/2020 2:13,mississippi,25266,14453,40559,3%,0.622944353,1538,1505,3088,0.035316849
11/4/2020 2:35,mississippi,49064,35307,85930,9%,0.570976376,23798,20854,45371,0.07482376
11/4/2020 2:35,mississippi,54432,36245,92325,9%,0.589569456,5368,938,6395,0.080392222
11/4/2020 2:51,mississippi,89898,59629,152020,16%,0.5913564,35466,23384,59695,0.13237179
11/4/2020 3:02,mississippi,110936,75241,189207,20%,0.586320802,21038,15612,37187,0.164752462
11/4/2020 3:09,mississippi,118270,82006,203609,22%,0.580868233,7334,6765,14402,0.17729304
11/4/2020 3:19,mississippi,142219,100234,246437,27%,0.577100841,23949,18228,42828,0.214585626
11/4/2020 3:20,mississippi,142459,101048,247510,27%,0.575568664,240,814,1073,0.215519944
11/4/2020 3:31,mississippi,170184,115158,289996,32%,0.586849474,27725,14110,42486,0.252514733
11/4/2020 3:34,mississippi,186904,126997,318975,35%,0.585951877,16720,11839,28979,0.277748269
11/4/2020 3:47,mississippi,210203,138723,354652,40%,0.592702142,23299,11726,35677,0.308814105
11/4/2020 3:49,mississippi,215732,141467,363072,41%,0.594185175,5529,2744,8420,0.316145841
11/4/2020 4:04,mississippi,295827,180997,484328,51%,0.61079888,80095,39530,121256,0.421729802
11/4/2020 4:13,mississippi,320729,206065,535021,55%,0.599469927,24902,25068,50693,0.465870857
11/4/2020 4:29,mississippi,361393,220418,590794,61%,0.611707296,40664,14353,55773,0.514435334
11/4/2020 4:30,mississippi,364257,222383,595685,62%,0.611492651,2864,1965,4891,0.518694185
11/4/2020 4:53,mississippi,399535,238513,648044,66%,0.616524495,35278,16130,52359,0.564285913
11/4/2020 5:14,mississippi,468961,278511,759190,73%,0.617712299,69426,39998,111146,0.661066567
11/4/2020 5:41,mississippi,483599,293165,788985,75%,0.612938142,14638,14654,29795,0.687010637
11/4/2020 5:54,mississippi,528696,309971,851876,78%,0.620625537,45097,16806,62891,0.741773131
11/4/2020 6:40,mississippi,531752,311355,856358,78%,0.620945913,3056,1384,4482,0.745675843
11/4/2020 8:40,mississippi,542994,320568,876939,80%,0.619192441,11242,9213,20581,0.7635968
11/4/2020 10:19,mississippi,543906,323093,880433,66%,0.617771029,912,2525,3494,0.766639209
11/4/2020 12:59,mississippi,585187,341592,941374,71%,0.621630723,41281,18499,60941,0.819703735
11/4/2020 14:59,mississippi,606429,400784,1023185,77%,0.592687539,21242,59192,81811,0.890940865
11/5/2020 16:31,mississippi,614560,405806,1036509,78%,0.592913327,8131,5022,13324,0.902542771
11/6/2020 9:56,mississippi,635142,411998,1063614,80%,0.597154607,20582,6192,27105,0.926144517
11/6/2020 10:36,mississippi,637163,414781,1068455,80%,0.59634051,2021,2783,4841,0.93035983
11/6/2020 12:34,mississippi,641903,415733,1074203,81%,0.5975621,4740,952,5748,0.935364915
11/6/2020 13:28,mississippi,643603,417062,1077331,81%,0.597405069,1700,1329,3128,0.938088629
11/6/2020 13:42,mississippi,652765,425860,1095511,82%,0.595854355,9162,8798,18180,0.953918909
11/6/2020 13:55,mississippi,665937,431481,1114493,84%,0.597524614,13172,5621,18982,0.970447532
11/6/2020 15:16,mississippi,669377,433363,1119863,84%,0.597731151,3440,1882,5370,0.975123473
11/6/2020 15:43,mississippi,674555,436905,1128695,85%,0.597641524,5178,3542,8832,0.982813959
11/6/2020 17:44,mississippi,683527,447162,1148432,86%,0.595182823,8972,10257,19737,1
11/3/2020 6:56,missouri,0,0,0,0%,NA,0,0,0,0
11/4/2020 1:41,missouri,33379,39336,73611,1%,0.45345125,33379,39336,73611,0.024452931
11/4/2020 2:04,missouri,125823,204828,334273,3%,0.376407906,92444,165492,260662,0.111042569
11/4/2020 2:10,missouri,140453,208530,352956,3%,0.397933453,14630,3702,18683,0.117248898
11/4/2020 2:16,missouri,178682,232587,416077,4%,0.42944455,38229,24057,63121,0.138217143
11/4/2020 2:35,missouri,301703,315746,625230,9%,0.482547223,123021,83159,209153,0.207695941
11/4/2020 2:53,missouri,425727,381239,818119,14%,0.520372953,124024,65493,192889,0.271771981
11/4/2020 3:09,missouri,577025,433781,1025950,21%,0.562429943,151298,52542,207831,0.340811623
11/4/2020 3:09,missouri,592080,439924,1047577,21%,0.565189957,15055,6143,21627,0.347995923
11/4/2020 3:20,missouri,696890,472400,1187169,27%,0.58701836,104810,32476,139592,0.394367166
11/4/2020 3:20,missouri,700954,473152,1192039,27%,0.588029419,4064,752,4870,0.395984937
11/4/2020 3:31,missouri,828794,542819,1394258,32%,0.594433742,127840,69667,202219,0.463160321
11/4/2020 3:48,missouri,977354,625531,1630311,37%,0.5994893,148560,82712,236053,0.541575065
11/4/2020 4:03,missouri,1130609,694039,1856986,41%,0.608840885,153255,68508,226675,0.616874519
11/4/2020 4:16,missouri,1314565,884738,2239803,73%,0.586910992,183956,190699,382817,0.74404298
11/4/2020 4:35,missouri,1337961,894916,2274184,74%,0.588325747,23396,10178,34381,0.755464048
11/4/2020 4:55,missouri,1445760,1078244,2570474,83%,0.562448793,107799,183328,296290,0.853888996
11/4/2020 4:58,missouri,1447813,1079134,2573449,83%,0.562596344,2053,890,2975,0.854877265
11/4/2020 5:15,missouri,1538899,1114666,2702533,87%,0.569428384,91086,35532,129084,0.897757842
11/4/2020 5:25,missouri,1538899,1114666,2702546,87%,0.569425645,0,0,13,0.89776216
11/4/2020 5:39,missouri,1538899,1114666,2702583,87%,0.56941785,0,0,37,0.897774451
11/4/2020 5:56,missouri,1569032,1147066,2766464,91%,0.567161546,30133,32400,63881,0.918995161
11/4/2020 6:08,missouri,1663706,1199153,2917008,93%,0.570346739,94674,52087,150544,0.969004562
11/4/2020 6:30,missouri,1696216,1235615,2986833,94%,0.567897837,32510,36462,69825,0.992199817
11/4/2020 7:53,missouri,1711847,1242851,3010314,95%,0.568660611,15631,7236,23481,1
11/3/2020 6:56,montana,0,0,0,0%,NA,0,0,0,0
11/4/2020 3:12,montana,4537,2520,7241,1%,0.626570916,4537,2520,7241,0.012103757
11/4/2020 3:28,montana,30716,46052,79045,10%,0.388588779,26179,43532,71804,0.132128362
11/4/2020 3:48,montana,51099,55934,110036,14%,0.464384383,20383,9882,30991,0.18393164
11/4/2020 4:16,montana,52993,56440,112510,15%,0.471007022,1894,506,2474,0.188067076
11/4/2020 4:28,montana,56128,57470,116782,16%,0.480622014,3135,1030,4272,0.195207975
11/4/2020 4:55,montana,93748,88013,186799,26%,0.501865642,37620,30543,70017,0.312245505
11/4/2020 4:56,montana,94272,88070,187403,26%,0.503044242,524,57,604,0.313255127
11/4/2020 5:06,montana,143902,139635,292140,36%,0.492578901,49630,51565,104737,0.488329177
11/4/2020 5:20,montana,145498,139879,294016,37%,0.494864225,1596,244,1876,0.491465021
11/4/2020 5:42,montana,162117,146095,317339,44%,0.510863777,16619,6216,23323,0.530450786
11/4/2020 5:59,montana,172517,149592,331553,48%,0.520330083,10400,3497,14214,0.554210322
11/4/2020 6:10,montana,191558,159999,362053,51%,0.529088283,19041,10407,30500,0.605192864
11/4/2020 6:45,montana,222208,177872,411761,60%,0.539652857,30650,17873,49708,0.688282707
11/4/2020 8:20,montana,275821,213787,504009,80%,0.547254116,53613,35915,92248,0.84248066
11/4/2020 9:19,montana,279549,216430,510612,82%,0.54747832,3728,2643,6603,0.853517963
11/4/2020 10:19,montana,294438,222737,532437,90%,0.553000637,14889,6307,21825,0.889999733
11/4/2020 14:26,montana,302954,225549,544001,92%,0.556899712,8516,2812,11564,0.909329638
11/4/2020 19:01,montana,327125,236293,580194,98%,0.563820033,24171,10744,36193,0.969828364
11/4/2020 20:01,montana,332561,238931,588490,98%,0.565109008,5436,2638,8296,0.983695616
11/5/2020 15:10,montana,333961,240522,591539,98%,0.564562945,1400,1591,3049,0.988792199
11/5/2020 15:19,montana,337177,242327,596903,98%,0.564877375,3216,1805,5364,0.99775844
11/5/2020 15:27,montana,337879,242397,597690,98%,0.565308103,702,70,787,0.999073956
11/5/2020 15:37,montana,338298,242522,598244,98%,0.565484986,419,125,554,1
11/3/2020 6:56,nebraska,0,0,0,0%,NA,0,0,0,0
11/4/2020 2:07,nebraska,3012,2703,5883,1%,0.511983682,3012,2703,5883,0.006350745
11/4/2020 2:16,nebraska,5689,4663,10648,1%,0.534278738,2677,1960,4765,0.0114946
11/4/2020 2:35,nebraska,132511,131159,269873,22%,0.491012439,126822,126496,259225,0.29133004
11/4/2020 2:48,nebraska,154588,143136,304640,27%,0.507444853,22077,11977,34767,0.328861292
11/4/2020 3:08,nebraska,189260,174168,371552,34%,0.509376884,34672,31032,66912,0.401093326
11/4/2020 3:16,nebraska,190284,174449,372964,34%,0.510194013,1024,281,1412,0.402617591
11/4/2020 3:59,nebraska,260131,229403,500164,45%,0.52009141,69847,54954,127200,0.539930998
11/4/2020 4:13,nebraska,273920,232622,517576,49%,0.529236286,13789,3219,17412,0.55872739
11/4/2020 4:17,nebraska,294588,244443,551028,52%,0.534615301,20668,11821,33452,0.594839089
11/4/2020 4:26,nebraska,303264,245452,560868,54%,0.540704765,8676,1009,9840,0.605461446
11/4/2020 4:51,nebraska,328619,252120,593256,59%,0.553924444,25355,6668,32388,0.640424549
11/4/2020 5:11,nebraska,375226,301307,690693,67%,0.543260175,46607,49187,97437,0.745608562
11/4/2020 5:20,nebraska,378506,302716,695511,68%,0.544212816,3280,1409,4818,0.750809631
11/4/2020 5:56,nebraska,443725,332477,793126,77%,0.55946344,65219,29761,97615,0.856185796
11/4/2020 6:45,nebraska,474060,341942,833844,83%,0.568523609,30335,9465,40718,0.9001412
11/4/2020 8:25,nebraska,507700,353965,880645,88%,0.576509263,33640,12023,46801,0.95066325
11/4/2020 20:53,nebraska,544150,362038,926347,98%,0.587414867,36450,8073,45702,0.99999892
11/6/2020 10:24,nebraska,544150,362038,926348,98%,0.587414233,0,0,1,1
11/3/2020 6:56,nevada,0,0,0,0%,NA,0,0,0,0
11/4/2020 4:53,nevada,374,31,411,1%,0.909975669,374,31,411,0.000317187
11/4/2020 5:02,nevada,3612,867,4588,1%,0.787271142,3238,836,4177,0.003540768
11/4/2020 5:29,nevada,12528,3729,16783,1%,0.746469642,8916,2862,12195,0.012952204
11/4/2020 5:40,nevada,18448,5409,24581,2%,0.750498352,5920,1680,7798,0.018970275
11/4/2020 5:49,nevada,48131,15679,65559,6%,0.73416312,29683,10270,40978,0.050594861
11/4/2020 6:44,nevada,484220,533538,1037092,74%,0.466901683,436089,517859,971533,0.800371055
11/4/2020 7:47,nevada,523739,550679,1095189,80%,0.478217915,39519,17141,58097,0.845207152
11/4/2020 8:59,nevada,528442,553484,1103031,80%,0.47908173,4703,2805,7842,0.85125918
11/4/2020 10:21,nevada,580605,588252,1192915,86%,0.486711124,52163,34768,89884,0.92062675
11/5/2020 12:09,nevada,585311,597353,1207200,87%,0.484850066,4706,9101,14285,0.931651134
11/5/2020 12:18,nevada,585912,597703,1208195,87%,0.484948208,601,350,995,0.932419021
11/5/2020 12:27,nevada,586551,598005,1209214,87%,0.485067986,639,302,1019,0.933205429
11/5/2020 12:35,nevada,592020,603807,1221403,88%,0.484704884,5469,5802,12189,0.942612235
11/5/2020 13:10,nevada,592813,604251,1222316,88%,0.484991606,793,444,913,0.943316839
11/5/2020 13:21,nevada,592813,604251,1222331,88%,0.484985654,0,0,15,0.943328415
11/6/2020 11:42,nevada,602170,624246,1252653,91%,0.480715729,9357,19995,30322,0.966729281
11/6/2020 11:55,nevada,602398,624539,1253212,91%,0.480683236,228,293,559,0.967160687
11/6/2020 12:09,nevada,605669,626211,1258441,92%,0.481285177,3271,1672,5229,0.971196144
11/6/2020 13:03,nevada,606042,626394,1259022,92%,0.481359341,373,183,581,0.971644528
11/6/2020 13:16,nevada,606967,627104,1260800,92%,0.481414181,925,710,1778,0.973016691
11/6/2020 18:27,nevada,609901,632558,1269513,93%,0.480421232,2934,5454,8713,0.97974091
11/7/2020 12:12,nevada,615690,641210,1284697,94%,0.479249193,5789,8652,15184,0.991459093
11/7/2020 12:26,nevada,616905,642604,1287403,94%,0.479185616,1215,1394,2706,0.993547436
11/7/2020 22:27,nevada,619944,647474,1295764,95%,0.478438975,3039,4870,8361,1
11/3/2020 14:16,new-hampshire,16,10,26,1%,0.615384615,16,10,26,3.24E-05
11/4/2020 1:09,new-hampshire,26833,33054,60388,9%,0.444343247,26817,33044,60362,0.075184731
11/4/2020 1:40,new-hampshire,44300,53477,98758,14%,0.448571255,17467,20423,38370,0.122956443
11/4/2020 2:01,new-hampshire,55423,63701,120455,17%,0.460113735,11123,10224,21697,0.149969808
11/4/2020 2:04,new-hampshire,57067,65944,124342,17%,0.458951923,1644,2243,3887,0.154809231
11/4/2020 2:07,new-hampshire,60270,72326,134277,18%,0.448848276,3203,6382,9935,0.167178581
11/4/2020 2:16,new-hampshire,61677,74055,137469,19%,0.448661153,1407,1729,3192,0.171152709
11/4/2020 2:34,new-hampshire,77031,95156,174605,24%,0.441172933,15354,21101,37136,0.217388056
11/4/2020 2:52,new-hampshire,90525,109410,202735,28%,0.446518855,13494,14254,28130,0.252410685
11/4/2020 3:05,new-hampshire,103108,122969,229135,31%,0.449987998,12583,13559,26400,0.285279415
11/4/2020 3:18,new-hampshire,117225,140235,260986,33%,0.449162024,14117,17266,31851,0.324934792
11/4/2020 3:26,new-hampshire,136983,164630,305872,38%,0.447844196,19758,24395,44886,0.380819104
11/4/2020 3:34,new-hampshire,139112,166671,309918,38%,0.44886712,2129,2041,4046,0.385856486
11/4/2020 3:45,new-hampshire,147295,177560,329035,40%,0.447657544,8183,10889,19117,0.40965768
11/4/2020 4:03,new-hampshire,152081,182626,339096,43%,0.448489513,4786,5066,10061,0.422183903
11/4/2020 4:16,new-hampshire,162368,194219,361453,47%,0.449209164,10287,11593,22357,0.450018987
11/4/2020 4:17,new-hampshire,164467,195181,364576,47%,0.45111856,2099,962,3123,0.453907208
11/4/2020 4:25,new-hampshire,174858,205198,385374,49%,0.453735851,10391,10017,20798,0.479801294
11/4/2020 4:37,new-hampshire,176591,206610,388566,50%,0.454468482,1733,1412,3192,0.483775422
11/4/2020 4:55,new-hampshire,185772,216897,408120,53%,0.45518965,9181,10287,19554,0.508120693
11/4/2020 4:57,new-hampshire,187701,219058,412368,54%,0.455178384,1929,2161,4248,0.513409571
11/4/2020 5:15,new-hampshire,205106,235729,446900,56%,0.458952786,17405,16671,34532,0.556402866
11/4/2020 5:27,new-hampshire,215245,245281,466906,57%,0.461002857,10139,9552,20006,0.58131089
11/4/2020 5:29,new-hampshire,217733,253394,477651,58%,0.455841189,2488,8113,10745,0.594688712
11/4/2020 5:31,new-hampshire,218380,255479,480414,58%,0.45456627,647,2085,2763,0.598128723
11/4/2020 5:32,new-hampshire,218783,255703,481049,59%,0.45480398,403,224,635,0.598919316
11/4/2020 5:38,new-hampshire,223611,263869,494900,60%,0.451830673,4828,8166,13851,0.616164194
11/4/2020 6:02,new-hampshire,228282,267846,503729,62%,0.453184153,4671,3977,8829,0.627156544
11/4/2020 6:07,new-hampshire,228303,268001,503911,62%,0.453062148,21,155,182,0.627383139
11/4/2020 6:44,new-hampshire,251332,299407,559388,69%,0.449298162,23029,31406,55477,0.696453539
11/4/2020 8:38,new-hampshire,272547,321924,606350,73%,0.44948792,21215,22517,46962,0.754922528
11/4/2020 13:00,new-hampshire,277832,327612,617515,71%,0.449919435,5285,5688,11165,0.768823262
11/4/2020 16:50,new-hampshire,282928,333808,629023,73%,0.449789594,5096,6196,11508,0.783151041
11/4/2020 17:25,new-hampshire,292280,343391,648367,75%,0.450794072,9352,9583,19344,0.807234856
11/4/2020 17:54,new-hampshire,296269,346941,656050,76%,0.451595153,3989,3550,7683,0.816800403
11/4/2020 19:02,new-hampshire,300382,350150,663483,77%,0.452735036,4113,3209,7433,0.826054694
11/4/2020 20:01,new-hampshire,300991,351578,665541,77%,0.452250124,609,1428,2058,0.828616961
11/4/2020 20:53,new-hampshire,312070,364639,690069,80%,0.452230139,11079,13061,24528,0.859155
11/4/2020 21:43,new-hampshire,329535,382568,726059,90%,0.453868074,17465,17929,35990,0.903963546
11/5/2020 3:10,new-hampshire,341567,400312,756684,92%,0.451399792,12032,17744,30625,0.942092518
11/5/2020 4:00,new-hampshire,357715,414649,787622,95%,0.454170909,16148,14337,30938,0.980611184
11/5/2020 4:19,new-hampshire,363345,420308,799072,97%,0.454708712,5630,5659,11450,0.994866751
11/6/2020 13:29,new-hampshire,365232,422102,802811,98%,0.454941449,1887,1794,3739,0.999521909
11/6/2020 15:44,new-hampshire,365232,422102,802951,98%,0.454862127,0,0,140,0.999696213
11/6/2020 15:57,new-hampshire,365232,422192,803041,98%,0.454811149,0,90,90,0.999808266
11/6/2020 16:11,new-hampshire,365239,422204,803060,98%,0.454809105,7,12,19,0.999831921
11/6/2020 16:38,new-hampshire,365239,422234,803135,98%,0.454766633,0,30,75,0.999925298
11/6/2020 18:12,new-hampshire,365239,422264,803165,98%,0.454749647,0,30,30,0.999962649
11/6/2020 18:26,new-hampshire,365248,422284,803195,98%,0.454743867,9,20,30,1
11/3/2020 6:56,new-jersey,0,0,0,0%,NA,0,0,0,0
11/4/2020 1:40,new-jersey,332869,334711,677369,3%,0.491414576,332869,334711,677369,0.189027793
11/4/2020 1:59,new-jersey,470403,703390,1188646,17%,0.395746925,137534,368679,511277,0.331705659
11/4/2020 2:15,new-jersey,528857,777215,1323035,19%,0.399730166,58454,73825,134389,0.369208492
11/4/2020 2:34,new-jersey,1004061,1380995,2415974,44%,0.415592635,475204,603780,1092939,0.674205986
11/4/2020 2:51,new-jersey,1010347,1392102,2433695,45%,0.415149392,6286,11107,17721,0.679151239
11/4/2020 3:03,new-jersey,1060503,1472959,2566288,50%,0.413243954,50156,80857,132593,0.716152877
11/4/2020 3:17,new-jersey,1060617,1473118,2566563,50%,0.413244093,114,159,275,0.716229619
11/4/2020 3:21,new-jersey,1060673,1473220,2566724,50%,0.41323999,56,102,161,0.716274548
11/4/2020 3:45,new-jersey,980245,1553695,2566771,50%,0.381898112,-80428,80475,47,0.716287664
11/4/2020 4:14,new-jersey,1018556,1651994,2705588,53%,0.376463822,38311,98299,138817,0.755026182
11/4/2020 4:26,new-jersey,1039182,1670796,2745745,53%,0.37846996,20626,18802,40157,0.766232465
11/4/2020 4:33,new-jersey,1040418,1671832,2748053,53%,0.378601868,1236,1036,2308,0.76687654
11/4/2020 4:56,new-jersey,1040426,1671835,2748064,53%,0.378603264,8,3,11,0.766879609
11/4/2020 5:27,new-jersey,1040903,1672648,2749369,53%,0.378597053,477,813,1305,0.767243785
11/4/2020 8:36,new-jersey,1098019,1765268,2900902,57%,0.378509512,57116,92620,151533,0.809530853
11/4/2020 13:00,new-jersey,1098023,1765276,2900915,65%,0.378509195,4,8,13,0.80953448
11/4/2020 14:27,new-jersey,1098024,1765277,2900917,65%,0.378509278,1,1,2,0.809535038
11/4/2020 15:51,new-jersey,1105056,1773518,2916425,65%,0.378907738,7032,8241,15508,0.813862728
11/4/2020 16:02,new-jersey,1105847,1773870,2917413,65%,0.379050549,791,352,988,0.814138441
11/4/2020 20:02,new-jersey,1115206,1780928,2934233,65%,0.380067295,9359,7058,16820,0.81883226
11/4/2020 20:53,new-jersey,1127717,1791364,2956828,66%,0.381394183,12511,10436,22595,0.825137661
11/5/2020 4:52,new-jersey,1130947,1794893,2963675,60%,0.381602909,3230,3529,6847,0.827048397
11/5/2020 14:28,new-jersey,1148962,1808414,2995896,67%,0.383511978,18015,13521,32221,0.836040046
11/5/2020 14:45,new-jersey,1165216,1823454,3027956,67%,0.38481933,16254,15040,32060,0.844986767
11/5/2020 14:54,new-jersey,1175152,1830550,3045262,68%,0.385895204,9936,7096,17306,0.84981621
11/5/2020 15:02,new-jersey,1189328,1835380,3064751,68%,0.388066763,14176,4830,19489,0.855254845
11/5/2020 15:20,new-jersey,1193145,1839905,3073221,68%,0.388239245,3817,4525,8470,0.857618498
11/5/2020 15:28,new-jersey,1198554,1851884,3090939,69%,0.387763718,5409,11979,17718,0.862562914
11/5/2020 16:05,new-jersey,1204480,1858648,3103844,69%,0.38806074,5926,6764,12905,0.866164207
11/5/2020 16:18,new-jersey,1207239,1860360,3108434,69%,0.388375304,2759,1712,4590,0.8674451
11/5/2020 16:45,new-jersey,1221854,1879387,3142604,70%,0.388803044,14615,19027,34170,0.876980641
11/5/2020 16:59,new-jersey,1235583,1888804,3166140,70%,0.39024901,13729,9417,23536,0.883548639
11/5/2020 17:12,new-jersey,1246444,1895999,3184916,71%,0.391358516,10861,7195,18776,0.888788303
11/5/2020 17:53,new-jersey,1254266,1914566,3211692,71%,0.390531222,7822,18567,26776,0.896260461
11/5/2020 23:08,new-jersey,1266527,1933155,3243131,72%,0.390526007,12261,18589,31439,0.905033884
11/5/2020 23:34,new-jersey,1269742,1936715,3250002,72%,0.390689606,3215,3560,6871,0.906951317
11/6/2020 9:44,new-jersey,1271230,1937436,3252299,72%,0.390871196,1488,721,2297,0.907592322
11/6/2020 10:51,new-jersey,1283095,1945245,3272292,73%,0.392108956,11865,7809,19993,0.913171604
11/6/2020 12:08,new-jersey,1294361,1955642,3294578,73%,0.392876113,11266,10397,22286,0.919390775
11/6/2020 13:29,new-jersey,1309296,1960914,3315341,74%,0.394920462,14935,5272,20763,0.925184934
11/6/2020 13:43,new-jersey,1313866,1966708,3325939,74%,0.395036109,4570,5794,10598,0.928142431
11/6/2020 13:56,new-jersey,1318801,1969321,3333686,74%,0.395598446,4935,2613,7747,0.930304322
11/6/2020 14:10,new-jersey,1321771,1971017,3338450,74%,0.395923557,2970,1696,4764,0.931633773
11/6/2020 14:50,new-jersey,1321776,1971023,3338461,74%,0.39592375,5,6,11,0.931636842
11/6/2020 15:03,new-jersey,1322724,1972277,3340721,74%,0.395939679,948,1254,2260,0.932267522
11/6/2020 15:17,new-jersey,1331541,1981753,3359340,75%,0.396369823,8817,9476,18619,0.937463373
11/6/2020 17:31,new-jersey,1337843,1987298,3371446,75%,0.396815788,6302,5545,12106,0.940841695
11/6/2020 18:12,new-jersey,1345430,1998474,3390814,75%,0.39678673,7587,11176,19368,0.946246563
11/6/2020 19:07,new-jersey,1356507,2007693,3411437,76%,0.397635073,11077,9219,20623,0.952001654
11/7/2020 0:40,new-jersey,1385529,2029493,3463602,77%,0.400025465,29022,21800,52165,0.966558912
11/7/2020 2:57,new-jersey,1394281,2043757,3487144,77%,0.39983465,8752,14264,23542,0.973128584
11/7/2020 5:12,new-jersey,1398479,2047014,3494705,77%,0.40017083,4198,3257,7561,0.97523857
11/7/2020 10:20,new-jersey,1414156,2057599,3521861,78%,0.401536574,15677,10585,27156,0.982816771
11/7/2020 16:26,new-jersey,1418550,2066136,3535093,79%,0.401276572,4394,8537,13232,0.986509317
11/7/2020 16:39,new-jersey,1425583,2079482,3555782,79%,0.400919685,7033,13346,20689,0.992282826
11/7/2020 18:40,new-jersey,1434474,2090126,3575890,80%,0.401151601,8891,10644,20108,0.9978942
11/7/2020 23:33,new-jersey,1438777,2093262,3583436,80%,0.401507659,4303,3136,7546,1
11/3/2020 6:56,new-mexico,0,0,0,0%,NA,0,0,0,0
11/4/2020 2:47,new-mexico,127585,180977,314946,34%,0.405101192,127585,180977,314946,0.341398957
11/4/2020 3:04,new-mexico,127994,181150,315554,34%,0.405616788,409,173,608,0.342058024
11/4/2020 3:09,new-mexico,192606,245863,447163,49%,0.430728839,64612,64713,131609,0.484721132
11/4/2020 3:20,new-mexico,223218,283735,516875,54%,0.431860701,30612,37872,69712,0.560288385
11/4/2020 3:26,new-mexico,240947,293214,544639,57%,0.442397625,17729,9479,27764,0.59038434
11/4/2020 3:46,new-mexico,250992,308127,570801,60%,0.439718921,10045,14913,26162,0.61874374
11/4/2020 4:03,new-mexico,255552,309901,577284,61%,0.442679859,4560,1774,6483,0.62577126
11/4/2020 4:16,new-mexico,271537,329903,614111,65%,0.442162736,15985,20002,36827,0.665691435
11/4/2020 4:27,new-mexico,283187,341754,638145,67%,0.443765915,11650,11851,24034,0.6917441
11/4/2020 4:34,new-mexico,287801,349307,650663,69%,0.442319603,4614,7553,12518,0.705313512
11/4/2020 4:46,new-mexico,291102,353562,658384,70%,0.442146225,3301,4255,7721,0.713683015
11/4/2020 4:56,new-mexico,324245,382503,721461,77%,0.449428313,33143,28941,63077,0.782057981
11/4/2020 5:16,new-mexico,334498,395334,745339,80%,0.448786391,10253,12831,23878,0.807941542
11/4/2020 5:22,new-mexico,334603,395351,745465,80%,0.448851388,105,17,126,0.808078125
11/4/2020 5:27,new-mexico,361592,431454,809793,87%,0.446523988,26989,36103,64328,0.877809165
11/4/2020 5:35,new-mexico,365231,437697,820199,88%,0.445295593,3639,6243,10406,0.889089187
11/4/2020 5:59,new-mexico,369817,442871,830315,89%,0.445393616,4586,5174,10116,0.90005485
11/4/2020 6:05,new-mexico,383893,472662,875269,93%,0.438600019,14076,29791,44954,0.948784628
11/4/2020 6:44,new-mexico,396239,486602,902512,96%,0.439040146,12346,13940,27243,0.978315823
11/4/2020 7:45,new-mexico,400413,492698,913147,97%,0.438497854,4174,6096,10635,0.989844079
11/4/2020 20:02,new-mexico,401825,499019,921087,98%,0.436250864,1412,6321,7940,0.998450975
11/4/2020 20:53,new-mexico,401960,499527,921765,98%,0.43607644,135,508,678,0.999185922
11/5/2020 21:05,new-mexico,402312,499903,922516,98%,0.436103005,352,376,751,1
11/3/2020 6:56,new-york,0,0,0,0%,NA,0,0,0,0
11/4/2020 2:09,new-york,212670,816390,1034950,12%,0.205488188,212670,816390,1034950,0.142461751
11/4/2020 2:11,new-york,262804,887590,1157177,14%,0.227107867,50134,71200,122227,0.159286401
11/4/2020 2:15,new-york,311122,1006362,1326040,15%,0.234624898,48318,118772,168863,0.182530537
11/4/2020 2:34,new-york,401999,1162609,1576049,18%,0.255067577,90877,156247,250009,0.21694449
